split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,description_variant,qwen_called,oracle_candidate_id,oracle_value,oracle_correct
test,E25,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_001,15,案件事实（出生后第46日投保，健康告知无异常，无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件（30日<46日<=90日），故适用15天等待期。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3771,json_schema,1026,83,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件事实（出生后第46日投保，健康告知无异常，无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件（30日<46日<=90日），故适用15天等待期。""
}",,,,,,MASKED,True,CAND_001,15,True
test,E25,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_002,0,案件事实（出生后第46日投保）满足文档DOC_E25_TERMS第四条‘延迟投保规则’的条件（30日<46日<=90日，且健康告知无异常、无既往重疾），该规则优先级高于一般规则。因此适用15天等待期。选项OPTION_C的display_value为'15'，与推导结果一致。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,4734,json_schema,972,111,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（出生后第46日投保）满足文档DOC_E25_TERMS第四条‘延迟投保规则’的条件（30日<46日<=90日，且健康告知无异常、无既往重疾），该规则优先级高于一般规则。因此适用15天等待期。选项OPTION_C的display_value为'15'，与推导结果一致。""
}",,,,,,SHUFFLED,True,CAND_001,15,False
test,E26,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_001,0,案件事实（团体转入、原保障未中断、证明在第18日提交即逾期）满足文档DOC_E26_TERMS中第三条‘逾期补交规则’及第五条‘解释’的适用条件，该规则明确等待期按30天处理且优先于一般规则。因此排除OPTION_A(90)和OPTION_B(0)，选择OPTION_C(30)。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4775,json_schema,1026,113,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（团体转入、原保障未中断、证明在第18日提交即逾期）满足文档DOC_E26_TERMS中第三条‘逾期补交规则’及第五条‘解释’的适用条件，该规则明确等待期按30天处理且优先于一般规则。因此排除OPTION_A(90)和OPTION_B(0)，选择OPTION_C(30)。""
}",,,,,,MASKED,True,CAND_002,30,False
test,E26,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_001,0,案件事实（第18日提交）满足文档DOC_E26_TERMS第三条‘逾期补交规则’的条件（第16日至第30日），且该规则明确优先于一般规则。虽然第五条解释将0天限制在15日内，但并未否定第16-30日区间的有效等待期天数，因此适用第三条规定的30天。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,4687,json_schema,974,110,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第18日提交）满足文档DOC_E26_TERMS第三条‘逾期补交规则’的条件（第16日至第30日），且该规则明确优先于一般规则。虽然第五条解释将0天限制在15日内，但并未否定第16-30日区间的有效等待期天数，因此适用第三条规定的30天。""
}",,,,,,SHUFFLED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_MASKED,ABSTAIN,,,,"文档 DOC_E27_TERMS 仅声明规则代码 WAIT-CODE-LATE-PROOF 对应天数由‘候选修复表’维护，正文未直接提供该映射关系。虽然提供了 OPTION_A(30), OPTION_B(0), OPTION_C(90) 三个候选值，但缺乏文档内证据将 WAIT-CODE-LATE-PROOF 与特定天数（如 30 或 90）明确关联。根据",OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5518,json_schema,953,127,stop,"{
  ""abstain"": true,
  ""option_id"": ""ABSTAIN"",
  ""reason"": ""文档 DOC_E27_TERMS 仅声明规则代码 WAIT-CODE-LATE-PROOF 对应天数由‘候选修复表’维护，正文未直接提供该映射关系。虽然提供了 OPTION_A(30), OPTION_B(0), OPTION_C(90) 三个候选值，但缺乏文档内证据将 WAIT-CODE-LATE-PROOF 与特定天数（如 30 或 90）明确关联。根据""
}",,,,,,MASKED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_003,90,文档 DOC_E27_TERMS 第二条明确指出 WAIT-CODE-LATE-PROOF 是本案适用的规则代码（因原保障未中断但证明提交标记为 D_PLUS_18，非准时亦非无有效团体转入）。选项 C 描述为按该代码映射，且其 display_value 为 90 天，符合文档中“正文不重复列示天数”需通过候选修复表维护的隐含逻辑（即 OPTION_C 的,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5617,json_schema,911,130,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档 DOC_E27_TERMS 第二条明确指出 WAIT-CODE-LATE-PROOF 是本案适用的规则代码（因原保障未中断但证明提交标记为 D_PLUS_18，非准时亦非无有效团体转入）。选项 C 描述为按该代码映射，且其 display_value 为 90 天，符合文档中“正文不重复列示天数”需通过候选修复表维护的隐含逻辑（即 OPTION_C 的""
  }",,,,,,SHUFFLED,True,CAND_002,30,False
test,E34,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_003,24,文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据一般规则（第二条），基础期限为12个月；但投保人选择了长期照护附加责任，触发第三条例外规则，期限调整为24个月。第四条限制指出若同时选择费用垫付责任则按18个月处理，但核保确认显示未选择费用垫付责任，故不适用18个月规则。因此，最终保险期限为24个月（OPTION_A）。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5444,json_schema,1023,132,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据一般规则（第二条），基础期限为12个月；但投保人选择了长期照护附加责任，触发第三条例外规则，期限调整为24个月。第四条限制指出若同时选择费用垫付责任则按18个月处理，但核保确认显示未选择费用垫付责任，故不适用18个月规则。因此，最终保险期限为24个月（OPTION_A）。""
}",,,,,,MASKED,True,CAND_003,24,True
test,E34,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,12,根据文档DOC_E34_TERMS，一般规则（第二条）规定基础保障期限为12个月；例外规则（第三条）规定选择长期照护附加责任时调整为24个月。例外限制（第四条）规定若同时选择费用垫付责任则按18个月处理。案件上下文显示投保了长期照护附加责任且核保确认未选择费用垫付责任，满足第三条条件且不触发第四条限制，故适用24个月。OPTION_B的display值为12,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5472,json_schema,969,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E34_TERMS，一般规则（第二条）规定基础保障期限为12个月；例外规则（第三条）规定选择长期照护附加责任时调整为24个月。例外限制（第四条）规定若同时选择费用垫付责任则按18个月处理。案件上下文显示投保了长期照护附加责任且核保确认未选择费用垫付责任，满足第三条条件且不触发第四条限制，故适用24个月。OPTION_B的display值为12""
}",,,,,,SHUFFLED,True,CAND_003,24,False
test,E35,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_001,18,文档DOC_E35_TERMS生效日期为2026-08-01，满足适用条件（投保后选择门诊扩展责任）。被保险人年龄58周岁，未选境外就医。根据第三条例外规则，癌症门诊扩展责任期限调整为18个月；第五条限制仅适用于不超过60周岁者，本案58岁符合该条件，故适用18个月而非基础12个月或组合24个月。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,5252,json_schema,1055,123,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E35_TERMS生效日期为2026-08-01，满足适用条件（投保后选择门诊扩展责任）。被保险人年龄58周岁，未选境外就医。根据第三条例外规则，癌症门诊扩展责任期限调整为18个月；第五条限制仅适用于不超过60周岁者，本案58岁符合该条件，故适用18个月而非基础12个月或组合24个月。""
}",,,,,,MASKED,True,CAND_001,18,True
test,E35,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_001,18,根据文档DOC_E35_TERMS：1. 被保险人选择癌症门诊扩展责任（第三条适用，基础18个月）；2. 未选择境外就医责任（第四条不适用）；3. 被保险人年龄58周岁且不超过60周岁（第五条适用，延长期限有效）。综合计算结果为18个月。OPTION_C的display_value为18，与推导结果一致。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4789,json_schema,1001,114,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据文档DOC_E35_TERMS：1. 被保险人选择癌症门诊扩展责任（第三条适用，基础18个月）；2. 未选择境外就医责任（第四条不适用）；3. 被保险人年龄58周岁且不超过60周岁（第五条适用，延长期限有效）。综合计算结果为18个月。OPTION_C的display_value为18，与推导结果一致。""
}",,,,,,SHUFFLED,True,CAND_001,18,True
test,E36,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_002,18,依据文档DOC_E36_TERMS第五条及第六条，慢病管理附加责任已在承保前取消，故不参与期限计算；远程问诊附加责任有效。根据第二条，选择远程问诊时保险期限为18个月。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3687,json_schema,1015,77,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""依据文档DOC_E36_TERMS第五条及第六条，慢病管理附加责任已在承保前取消，故不参与期限计算；远程问诊附加责任有效。根据第二条，选择远程问诊时保险期限为18个月。""
}",,,,,,MASKED,True,CAND_002,18,True
test,E36,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,12,根据文档DOC_E36_TERMS第五条和第六条，慢病管理附加责任已在承保前取消，故不参与期限计算；远程问诊附加责任有效。依据第二条，选择远程问诊时期限为18个月。虽然OPTION_B的display_value为'12'与条款推导值'18'不一致，但根据指令‘只能选择给定OPTION_ID’且需匹配语义（远程问诊=18个月），在提供的选项中，OPTION_,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,5111,json_schema,963,122,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E36_TERMS第五条和第六条，慢病管理附加责任已在承保前取消，故不参与期限计算；远程问诊附加责任有效。依据第二条，选择远程问诊时期限为18个月。虽然OPTION_B的display_value为'12'与条款推导值'18'不一致，但根据指令‘只能选择给定OPTION_ID’且需匹配语义（远程问诊=18个月），在提供的选项中，OPTION_""}",,,,,,SHUFFLED,True,CAND_002,18,False
test,E37,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_001,12,文档DOC_E37_TERMS明确指示规则引擎输出DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案情况）。候选值12对应此场景。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3670,json_schema,955,72,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E37_TERMS明确指示规则引擎输出DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案情况）。候选值12对应此场景。""
}",,,,,,MASKED,True,CAND_002,18,False
test,E37,CROSS_SENTENCE_SCOPE,3,20260822,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_003,24,文档 DOC_E37_TERMS 第二条明确规定规则引擎输出 DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案情况）。选项 B 描述为按 DURATION-CODE-REMOTE 映射，符合文档指令。,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3887,json_schema,915,85,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档 DOC_E37_TERMS 第二条明确规定规则引擎输出 DURATION-CODE-REMOTE，且该代码仅适用于保留远程问诊附加责任的情形（本案情况）。选项 B 描述为按 DURATION-CODE-REMOTE 映射，符合文档指令。""
}",,,,,,SHUFFLED,True,CAND_002,18,False
test,E14,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,62,案件核保受理日为2026年8月20日，DOC_E14_CURRENT生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本（即DOC_E14_CURRENT）为准。DOC_E14第二条规定,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5949,json_schema,1400,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件核保受理日为2026年8月20日，DOC_E14_CURRENT生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本（即DOC_E14_CURRENT）为准。DOC_E14第二条规定""
  }",,,,,,MASKED,True,CAND_002,62,True
test,E14,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,66,案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即夏季版。夏季版一般规则为62周岁，且无,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,6071,json_schema,1347,148,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季版）生效期为2026-08-01至2026-08-31，覆盖该日期；DOC_E14_FUTURE（九月版）生效日为2026-09-01，未覆盖。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，即夏季版。夏季版一般规则为62周岁，且无"" }",,,,,,SHUFFLED,True,CAND_002,62,False
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条例外规则明确：2026年8月1日前已进入核保流程的申请仍按进入当日有效版本（即七月版）处理。因此适用数值为64，,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,6412,json_schema,1396,156,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条例外规则明确：2026年8月1日前已进入核保流程的申请仍按进入当日有效版本（即七月版）处理。因此适用数值为64，""
}",,,,,,MASKED,True,CAND_003,64,True
test,E15,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_001,68,案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST第三条明确8月1日前已进入核保流程的申请仍按进入当日有效版本处理，故不适用68周岁。OPTION_A的display_value虽误标为68，但其描述与,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,5973,json_schema,1343,143,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件上下文显示投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效期2026-07-01至2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST第三条明确8月1日前已进入核保流程的申请仍按进入当日有效版本处理，故不适用68周岁。OPTION_A的display_value虽误标为68，但其描述与"" }",,,,,,SHUFFLED,True,CAND_003,64,False
test,E16,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_B,CAND_002,67,案件核保受理日（2026-09-20）在文档生效期（2026-09-05 至 2026-10-01）内，且处于备案完成日前。根据文档第四条及第二条，未完成备案的批单不得适用，宣传摘要（72 岁）无效，当前应执行备案条款规定的 67 周岁限制。客户未提交续保证明，不满足第三条例外条件。故选择 OPTION_B (67)。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,6002,json_schema,991,143,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件核保受理日（2026-09-20）在文档生效期（2026-09-05 至 2026-10-01）内，且处于备案完成日前。根据文档第四条及第二条，未完成备案的批单不得适用，宣传摘要（72 岁）无效，当前应执行备案条款规定的 67 周岁限制。客户未提交续保证明，不满足第三条例外条件。故选择 OPTION_B (67)。""
}",,,,,,MASKED,True,CAND_002,67,True
test,E16,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,64,核保受理日（2026-09-20）在备案完成日（2026-10-01）之前。根据文档第四条，未完成备案的批单不得适用；且客户未提交连续续保证明，不满足第三条例外条件。因此必须按当前备案版本执行，即最高投保年龄为67周岁。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,4708,json_schema,940,108,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""核保受理日（2026-09-20）在备案完成日（2026-10-01）之前。根据文档第四条，未完成备案的批单不得适用；且客户未提交连续续保证明，不满足第三条例外条件。因此必须按当前备案版本执行，即最高投保年龄为67周岁。""
}",,,,,,SHUFFLED,True,CAND_002,67,False
test,E17,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_001,73,文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），满足适用条件。文档明确指定本次核保采用备案系统返回的 AGE-BAND-G2，并排除了营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3）。根据指令要求，不得从说明文字推断答案，只能依据公开文档、,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,6038,json_schema,961,140,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E17_TERMS 权威性强（authority=100）且生效时间（2026-09-18）早于案件受理日（2026-09-25），满足适用条件。文档明确指定本次核保采用备案系统返回的 AGE-BAND-G2，并排除了营销草案（AGE-BAND-G1）和续保通道（AGE-BAND-G3）。根据指令要求，不得从说明文字推断答案，只能依据公开文档、""
}",,,,,,MASKED,True,CAND_002,63,False
test,E17,TEMPORAL_VERSION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_003,58,DOC_E17_TERMS 权威且生效，明确排除历史续保（AGE-BAND-G3）和营销草案（AGE-BAND-G1），仅采纳备案系统返回的 AGE-BAND-G2。故选择 OPTION_C。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3757,json_schema,923,81,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""DOC_E17_TERMS 权威且生效，明确排除历史续保（AGE-BAND-G3）和营销草案（AGE-BAND-G1），仅采纳备案系统返回的 AGE-BAND-G2。故选择 OPTION_C。""
}",,,,,,SHUFFLED,True,CAND_002,63,False
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,0,案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障连续有效、连续保障证明在第20日提交（在30日内）。根据第六条及第三条，满足条件的例外规则优先于一般规则，因此等待期应按0天处理。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4275,json_schema,1037,93,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障连续有效、连续保障证明在第20日提交（在30日内）。根据第六条及第三条，满足条件的例外规则优先于一般规则，因此等待期应按0天处理。""
}",,,,,,MASKED,True,CAND_002,0,True
test,E24,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_A,CAND_003,30,案件事实（第五条）明确满足例外规则（第三条）的所有条件：合作单位团体计划转入、原保障连续有效、证明在第20日提交（在30日内）。根据第六条及文档逻辑，满足条件的例外规则优先于一般规则，因此等待期应设为0天。OPTION_A的display_value为'30'与推导结果'0'不符，但OPTION_C的display_value为'0'且描述为按一般规则，存在,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5488,json_schema,982,129,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件事实（第五条）明确满足例外规则（第三条）的所有条件：合作单位团体计划转入、原保障连续有效、证明在第20日提交（在30日内）。根据第六条及文档逻辑，满足条件的例外规则优先于一般规则，因此等待期应设为0天。OPTION_A的display_value为'30'与推导结果'0'不符，但OPTION_C的display_value为'0'且描述为按一般规则，存在""
  }",,,,,,SHUFFLED,True,CAND_002,0,False
test,E25,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_B,CAND_001,15,案件事实显示投保时间为出生后第46日，满足'超过30日但不超过90日'的条件；健康告知无异常且无既往重大疾病记录，符合延迟投保规则。根据文档第四条，等待期应为15天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3742,json_schema,1026,81,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实显示投保时间为出生后第46日，满足'超过30日但不超过90日'的条件；健康告知无异常且无既往重大疾病记录，符合延迟投保规则。根据文档第四条，等待期应为15天。""
}",,,,,,MASKED,True,CAND_001,15,True
test,E25,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_002,0,案件事实（出生后第46日投保）满足DOC_E25_TERMS第四条延迟投保规则的条件（30<46<=90且无异常/无既往），故适用15天等待期。选项C的display_value为15，描述为按延迟投保规则设为15天，语义匹配正确。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4224,json_schema,972,100,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（出生后第46日投保）满足DOC_E25_TERMS第四条延迟投保规则的条件（30<46<=90且无异常/无既往），故适用15天等待期。选项C的display_value为15，描述为按延迟投保规则设为15天，语义匹配正确。""
}",,,,,,SHUFFLED,True,CAND_001,15,False
test,E26,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_C,CAND_002,30,案件事实（第18日提交）满足DOC_E26_TERMS第三条'第16日至第30日补交'的条件，且该条款明确'优先于一般规则'并规定等待期按30天处理。第五条解释进一步确认逾期补交不得按0天处理。因此排除OPTION_B(0)和OPTION_A(90)，选定OPTION_C(30)。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,4918,json_schema,1026,115,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第18日提交）满足DOC_E26_TERMS第三条'第16日至第30日补交'的条件，且该条款明确'优先于一般规则'并规定等待期按30天处理。第五条解释进一步确认逾期补交不得按0天处理。因此排除OPTION_B(0)和OPTION_A(90)，选定OPTION_C(30)。""
}",,,,,,MASKED,True,CAND_002,30,True
test,E26,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_B,CAND_001,0,案件事实为团体转入且原保障未中断，但连续保障证明在第18日提交（属于第16-30日逾期区间）。根据文档DOC_E26_TERMS第三条，逾期补交且核保有效的等待期按30天处理；第五条明确排除0天规则适用于此情形。因此适用OPTION_B的语义结果（30天），尽管其display_value字段标注为'0'存在数据不一致，但instruction要求选择语义上,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,5638,json_schema,974,130,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实为团体转入且原保障未中断，但连续保障证明在第18日提交（属于第16-30日逾期区间）。根据文档DOC_E26_TERMS第三条，逾期补交且核保有效的等待期按30天处理；第五条明确排除0天规则适用于此情形。因此适用OPTION_B的语义结果（30天），尽管其display_value字段标注为'0'存在数据不一致，但instruction要求选择语义上""
  }",,,,,,SHUFFLED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_MASKED,SELECTED,OPTION_A,CAND_001,0,文档 DOC_E27_TERMS 明确记载‘本次申请由团体计划转入，原保障未中断’且‘连续保障证明提交标记为 D_PLUS_18'。规则代码 WAIT-CODE-LATE-PROOF 的适用逻辑在文档第二条中隐含区分：WAIT-CODE-WAIVER 适用于准时（无中断），WAIT-CODE-GENERAL 适用于无有效转入证明。当前案件虽触发 LATE-（,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,5357,json_schema,953,123,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档 DOC_E27_TERMS 明确记载‘本次申请由团体计划转入，原保障未中断’且‘连续保障证明提交标记为 D_PLUS_18'。规则代码 WAIT-CODE-LATE-PROOF 的适用逻辑在文档第二条中隐含区分：WAIT-CODE-WAIVER 适用于准时（无中断），WAIT-CODE-GENERAL 适用于无有效转入证明。当前案件虽触发 LATE-（""
  }",,,,,,MASKED,True,CAND_002,30,False
test,E27,GENERAL_RULE_EXCEPTION,4,20260823,OPTION_DESCRIPTION_SHUFFLED,SELECTED,OPTION_C,CAND_003,90,案件上下文显示规则引擎返回 WAIT-CODE-LATE-PROOF。文档 DOC_E27_TERMS 第三条规定正文不重复列示天数，需依赖候选修复表映射；选项描述中 OPTION_C 明确对应 WAIT-CODE-LATE-PROOF 且 display_value 为 90（符合 target allowed_max），与案件事实匹配。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4725,json_schema,911,105,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件上下文显示规则引擎返回 WAIT-CODE-LATE-PROOF。文档 DOC_E27_TERMS 第三条规定正文不重复列示天数，需依赖候选修复表映射；选项描述中 OPTION_C 明确对应 WAIT-CODE-LATE-PROOF 且 display_value 为 90（符合 target allowed_max），与案件事实匹配。""
}",,,,,,SHUFFLED,True,CAND_002,30,False
