event_id,semantic_type,run,seed,generation_status,selection_status,selected_candidate_id,selected_value,auto_semantic_result,selection_reason,candidate_match_evidence,runtime_ms,prompt_eval_count,eval_count,candidate_owl,triples_removed,triples_added,minimal_edit_gate,reasoner_result,reasoner_runtime_ms,reasoner_gate,source_triggers_repair_cq,candidate_satisfies_repair_cq,repair_cq_message,oracle_candidate_id,oracle_value,selection_oracle_correct,full_closure_success
EXT_E016,CROSS_SENTENCE_SCOPE,1,20260820,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.10;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.10 is defined as conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",8532,896,292,benchmark\external-real-v1\built\candidate-owls\EXT_E016\CAND_002.owl,1,1,True,CONSISTENT,476,True,True,True,,CAND_002,wcag21_cross_scope=1.4.10;level=AA,True,True
EXT_E016,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.10;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.10 is defined as conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",9838,896,292,benchmark\external-real-v1\built\candidate-owls\EXT_E016\CAND_002.owl,1,1,True,CONSISTENT,476,True,True,True,,CAND_002,wcag21_cross_scope=1.4.10;level=AA,True,True
EXT_E016,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.10;level=AA,"The cross-reference requirement scope for WCAG 2.1 addition 1.4.10 is established as a new success criterion at level AA, preserving the identifier '1.4.10' and conformance level 'AA'.",unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",12718,896,381,benchmark\external-real-v1\built\candidate-owls\EXT_E016\CAND_002.owl,1,1,True,CONSISTENT,476,True,True,True,,CAND_002,wcag21_cross_scope=1.4.10;level=AA,True,True
EXT_E016,CROSS_SENTENCE_SCOPE,4,20260823,GENERATED,ABSTAIN,,,conformance_level equals AA,no candidate value matched auto semantic_result,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": false, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": false}, ""match"": false}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": false, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": false}, ""match"": false}]",9188,896,274,,,,,,,,,,,CAND_002,wcag21_cross_scope=1.4.10;level=AA,False,False
EXT_E016,CROSS_SENTENCE_SCOPE,5,20260824,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.10;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.10 is resolved to conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.10;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.10"", ""expected_name_tokens"": ""reflow"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",9755,896,292,benchmark\external-real-v1\built\candidate-owls\EXT_E016\CAND_002.owl,1,1,True,CONSISTENT,476,True,True,True,,CAND_002,wcag21_cross_scope=1.4.10;level=AA,True,True
EXT_E017,CROSS_SENTENCE_SCOPE,1,20260820,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.11;level=AA,"The cross-reference requirement scope for WCAG success criterion 1.4.11 is defined as Non-text Contrast at conformance level AA, ensuring the preservation of the criterion identifier and conformance level.",unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": true}, ""match"": false}]",9301,898,325,benchmark\external-real-v1\built\candidate-owls\EXT_E017\CAND_002.owl,1,1,True,CONSISTENT,482,True,True,True,,CAND_002,wcag21_cross_scope=1.4.11;level=AA,True,True
EXT_E017,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.11;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.11 is resolved to conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",10865,898,295,benchmark\external-real-v1\built\candidate-owls\EXT_E017\CAND_002.owl,1,1,True,CONSISTENT,482,True,True,True,,CAND_002,wcag21_cross_scope=1.4.11;level=AA,True,True
EXT_E017,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.11;level=AA,"The cross-reference requirement scope for WCAG success criterion 1.4.11 is defined as Non-text Contrast at conformance level AA, ensuring the preservation of the criterion identifier and conformance level in the target value.",unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": true}, ""match"": false}]",10975,898,327,benchmark\external-real-v1\built\candidate-owls\EXT_E017\CAND_002.owl,1,1,True,CONSISTENT,482,True,True,True,,CAND_002,wcag21_cross_scope=1.4.11;level=AA,True,True
EXT_E017,CROSS_SENTENCE_SCOPE,4,20260823,GENERATED,ABSTAIN,,,"equals(WCAG success criterion 1.4.11, ""Non-text Contrast"") AND equals(conformance level, ""AA"")",no candidate value matched auto semantic_result,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": false}, ""match"": false}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AAA"", ""matched_name_tokens"": ""contrast|non|text"", ""scope_ok"": false}, ""match"": false}]",10175,898,368,,,,,,,,,,,CAND_002,wcag21_cross_scope=1.4.11;level=AA,False,False
EXT_E017,CROSS_SENTENCE_SCOPE,5,20260824,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.11;level=AA,The cross-reference requirement scope is resolved to include WCAG success criterion 1.4.11 at conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.11;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.11"", ""expected_name_tokens"": ""contrast|non|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",10202,898,298,benchmark\external-real-v1\built\candidate-owls\EXT_E017\CAND_002.owl,1,1,True,CONSISTENT,482,True,True,True,,CAND_002,wcag21_cross_scope=1.4.11;level=AA,True,True
EXT_E018,CROSS_SENTENCE_SCOPE,1,20260820,GENERATED,ABSTAIN,,,The cross-reference requirement scope is defined as the newly added success criterion 1.4.12 Text Spacing at level AA.,no candidate value matched auto semantic_result,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": false}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": false}]",9391,898,307,,,,,,,,,,,CAND_002,wcag21_cross_scope=1.4.12;level=AA,False,False
EXT_E018,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.12;level=AA,The cross-reference requirement scope for WCAG 2.1 addition 1.4.12 Text Spacing preserves the criterion identifier '1.4.12' and conformance level 'AA'.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": false}]",11492,898,346,benchmark\external-real-v1\built\candidate-owls\EXT_E018\CAND_002.owl,1,1,True,CONSISTENT,456,True,True,True,,CAND_002,wcag21_cross_scope=1.4.12;level=AA,True,True
EXT_E018,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.12;level=AA,"The semantic result is that the cross-reference scope for 1.4.12 Text Spacing is defined by its status as a newly added success criterion at level AA in WCAG 2.1, requiring preservation of both the criterion identifier and the conformance level.",unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": false}]",10125,898,345,benchmark\external-real-v1\built\candidate-owls\EXT_E018\CAND_002.owl,1,1,True,CONSISTENT,456,True,True,True,,CAND_002,wcag21_cross_scope=1.4.12;level=AA,True,True
EXT_E018,CROSS_SENTENCE_SCOPE,4,20260823,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.12;level=AA,The semantic result is that the cross-reference requirement scope for WCAG 2.1 addition 1.4.12 Text Spacing preserves the criterion identifier '1.4.12' and the conformance level 'AA' as explicitly listed in the public change documentation.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""spac|spacing|text"", ""scope_ok"": true}, ""match"": false}]",11217,898,357,benchmark\external-real-v1\built\candidate-owls\EXT_E018\CAND_002.owl,1,1,True,CONSISTENT,456,True,True,True,,CAND_002,wcag21_cross_scope=1.4.12;level=AA,True,True
EXT_E018,CROSS_SENTENCE_SCOPE,5,20260824,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.12;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.12 is established as a new addition at conformance level AA within the WCAG 2.1 standard.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.12;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.12"", ""expected_name_tokens"": ""spac|spacing|text"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",9079,898,334,benchmark\external-real-v1\built\candidate-owls\EXT_E018\CAND_002.owl,1,1,True,CONSISTENT,456,True,True,True,,CAND_002,wcag21_cross_scope=1.4.12;level=AA,True,True
EXT_E019,CROSS_SENTENCE_SCOPE,1,20260820,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.13;level=AA,The cross-reference requirement scope for WCAG success criterion 1.4.13 preserves the criterion identifier and assigns a conformance level of AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",9760,902,305,benchmark\external-real-v1\built\candidate-owls\EXT_E019\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_cross_scope=1.4.13;level=AA,True,True
EXT_E019,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,SELECTED,CAND_002,wcag21_cross_scope=1.4.13;level=AA,The cross-reference requirement scope is resolved to WCAG success criterion 1.4.13 at conformance level AA.,unique semantic candidate match,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": true}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AAA"", ""evidence"": {""change_ok"": false, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": """", ""scope_ok"": true}, ""match"": false}]",10951,902,305,benchmark\external-real-v1\built\candidate-owls\EXT_E019\CAND_002.owl,1,1,True,CONSISTENT,474,True,True,True,,CAND_002,wcag21_cross_scope=1.4.13;level=AA,True,True
EXT_E019,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,ABSTAIN,,,"The cross-reference requirement scope is resolved to include the specific success criterion identifier '1.4.13 Content on Hover or Focus' and its conformance level 'AA', preserving these attributes in the semantic representation.",no candidate value matched auto semantic_result,"[{""candidate_id"": ""CAND_001"", ""display_value"": ""wcag20_status=not_present"", ""evidence"": {""family"": ""exact_fallback""}, ""match"": false}, {""candidate_id"": ""CAND_002"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""content|focu|focus|hover"", ""scope_ok"": true}, ""match"": false}, {""candidate_id"": ""CAND_003"", ""display_value"": ""wcag21_cross_scope=1.4.13;level=AAA"", ""evidence"": {""change_ok"": true, ""code"": ""1.4.13"", ""expected_name_tokens"": ""content|focu|focus|hover"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": false, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AAA"", ""matched_name_tokens"": ""content|focu|focus|hover"", ""scope_ok"": true}, ""match"": false}]",10709,902,344,,,,,,,,,,,CAND_002,wcag21_cross_scope=1.4.13;level=AA,False,False
