event_id,semantic_type,run,seed,generation_status,schema_valid,oracle_used,candidate_used,manual_formal_policy_used,gold_target,auto_semantic_result,semantic_family,semantic_correct,semantic_evidence,runtime_ms,prompt_eval_count,eval_count
EXT_E020,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,True,False,False,False,wcag21_cross_scope=2.1.4;level=A,The addition of WCAG success criterion 2.1.4 Character Key Shortcuts is scoped to conformance level A.,wcag21_cross_scope,True,"{""change_ok"": true, ""code"": ""2.1.4"", ""expected_name_tokens"": ""character|key|shortcut|shortcuts"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""A"", ""matched_name_tokens"": ""character|key|shortcut|shortcuts"", ""scope_ok"": true}",10338,895,295
EXT_E020,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,True,False,False,False,wcag21_cross_scope=2.1.4;level=A,The cross-reference requirement scope for WCAG success criterion 2.1.4 is resolved to conformance level A.,wcag21_cross_scope,True,"{""change_ok"": false, ""code"": ""2.1.4"", ""expected_name_tokens"": ""character|key|shortcut|shortcuts"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": """", ""scope_ok"": true}",8178,895,294
EXT_E020,CROSS_SENTENCE_SCOPE,4,20260823,GENERATED,True,False,False,False,wcag21_cross_scope=2.1.4;level=A,The cross-reference requirement scope for WCAG success criterion 2.1.4 preserves the conformance level A.,wcag21_cross_scope,True,"{""change_ok"": false, ""code"": ""2.1.4"", ""expected_name_tokens"": ""character|key|shortcut|shortcuts"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": """", ""scope_ok"": true}",11537,895,285
EXT_E020,CROSS_SENTENCE_SCOPE,5,20260824,GENERATED,True,False,False,False,wcag21_cross_scope=2.1.4;level=A,The conformance level for WCAG success criterion 2.1.4 is A.,wcag21_cross_scope,False,"{""change_ok"": false, ""code"": ""2.1.4"", ""expected_name_tokens"": ""character|key|shortcut|shortcuts"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""A"", ""matched_name_tokens"": """", ""scope_ok"": false}",7832,895,280
EXT_E021,CROSS_SENTENCE_SCOPE,1,20260820,GENERATED,True,False,False,False,wcag21_cross_scope=4.1.3;level=AA,The cross-reference requirement scope for WCAG success criterion 4.1.3 is resolved to conformance level AA.,wcag21_cross_scope,True,"{""change_ok"": false, ""code"": ""4.1.3"", ""expected_name_tokens"": ""messag|message|messages|statu|status"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}",8736,891,293
EXT_E021,CROSS_SENTENCE_SCOPE,2,20260821,GENERATED,True,False,False,False,wcag21_cross_scope=4.1.3;level=AA,The semantic result is that the cross-reference requirement scope for WCAG 2.1 addition 4.1.3 Status Messages must preserve the criterion identifier '4.1.3' and the conformance level 'AA'.,wcag21_cross_scope,True,"{""change_ok"": true, ""code"": ""4.1.3"", ""expected_name_tokens"": ""messag|message|messages|statu|status"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": ""messag|message|messages|statu|status"", ""scope_ok"": true}",10792,891,329
EXT_E021,CROSS_SENTENCE_SCOPE,3,20260822,GENERATED,True,False,False,False,wcag21_cross_scope=4.1.3;level=AA,The cross-reference requirement scope is resolved to WCAG 2.1 success criterion 4.1.3 at conformance level AA.,wcag21_cross_scope,True,"{""change_ok"": false, ""code"": ""4.1.3"", ""expected_name_tokens"": ""messag|message|messages|statu|status"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": true}",11277,891,302
EXT_E021,CROSS_SENTENCE_SCOPE,4,20260823,GENERATED,True,False,False,False,wcag21_cross_scope=4.1.3;level=AA,The conformance level for WCAG success criterion 4.1.3 is AA.,wcag21_cross_scope,False,"{""change_ok"": false, ""code"": ""4.1.3"", ""expected_name_tokens"": ""messag|message|messages|statu|status"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": false}",10317,891,277
EXT_E021,CROSS_SENTENCE_SCOPE,5,20260824,GENERATED,True,False,False,False,wcag21_cross_scope=4.1.3;level=AA,The conformance level for WCAG success criterion 4.1.3 is AA.,wcag21_cross_scope,False,"{""change_ok"": false, ""code"": ""4.1.3"", ""expected_name_tokens"": ""messag|message|messages|statu|status"", ""family"": ""wcag21_cross_scope"", ""has_code"": true, ""has_level"": true, ""has_name"": false, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": false, ""level"": ""AA"", ""matched_name_tokens"": """", ""scope_ok"": false}",8044,891,277
EXT_E022,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,wcag21_input_rule=2.5.1;level=A,WCAG 2.1 adds an input modality requirement for 2.5.1 Pointer Gestures at conformance level A.,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.1"", ""expected_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer"", ""scope_ok"": false}",7473,876,246
EXT_E022,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,wcag21_input_rule=2.5.1;level=A,input modality rule status: level A conformance required for pointer gestures,wcag21_input_rule,False,"{""change_ok"": false, ""code"": ""2.5.1"", ""expected_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": false, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer"", ""scope_ok"": false}",7410,876,188
EXT_E022,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,wcag21_input_rule=2.5.1;level=A,input modality rule status equals Pointer Gestures at level A,wcag21_input_rule,False,"{""change_ok"": false, ""code"": ""2.5.1"", ""expected_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": false, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""gestur|gesture|gestures|level|pointer"", ""scope_ok"": false}",5527,876,193
EXT_E022,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,wcag21_input_rule=2.5.1;level=A,Pointer Gestures requirement is established at conformance level A,wcag21_input_rule,False,"{""change_ok"": false, ""code"": ""2.5.1"", ""expected_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": false, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer"", ""scope_ok"": false}",5860,876,193
EXT_E022,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,wcag21_input_rule=2.5.1;level=A,WCAG success criterion 2.5.1 has input modality rule status of level A conformance for Pointer Gestures,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.1"", ""expected_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|gestur|gesture|gestures|level|pointer"", ""scope_ok"": false}",7634,876,204
EXT_E023,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 is added as a new input modality requirement at conformance level A.,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}",6819,876,230
EXT_E023,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 Pointer Cancellation is added at level A,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}",7817,876,224
EXT_E023,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,wcag21_input_rule=2.5.2;level=A,WCAG 2.1 adds an input modality requirement for 2.5.2 Pointer Cancellation at level A,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}",10217,876,255
EXT_E023,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,wcag21_input_rule=2.5.2;level=A,WCAG 2.1 adds an input modality requirement for 2.5.2 Pointer Cancellation at level A,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|level|pointer"", ""scope_ok"": false}",9192,876,255
EXT_E023,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,wcag21_input_rule=2.5.2;level=A,WCAG success criterion 2.5.2 Pointer Cancellation is added at conformance level A.,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.2"", ""expected_name_tokens"": ""cancellation|conformance|level|pointer|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""cancellation|conformance|level|pointer"", ""scope_ok"": false}",6922,876,226
EXT_E024,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,wcag21_input_rule=2.5.3;level=A,WCAG 2.1 adds an input modality requirement for 2.5.3 Label in Name at conformance level A.,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}",9214,876,302
EXT_E024,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 Label in Name is added at conformance level A with an input modality requirement.,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}",7728,876,232
EXT_E024,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 Label in Name is added at conformance level A with input modality requirement.,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}",7206,876,231
EXT_E024,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,wcag21_input_rule=2.5.3;level=A,WCAG success criterion 2.5.3 is added as an input modality requirement at conformance level A,wcag21_input_rule,True,"{""change_ok"": true, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": false, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|level"", ""scope_ok"": false}",7077,876,229
EXT_E024,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,wcag21_input_rule=2.5.3;level=A,WCAG 2.1 adds an input modality requirement for 2.5.3 Label in Name at conformance level A.,wcag21_input_rule,True,"{""change_ok"": false, ""code"": ""2.5.3"", ""expected_name_tokens"": ""conformance|label|level|name|represent|represented|should|what"", ""family"": ""wcag21_input_rule"", ""has_code"": true, ""has_level"": true, ""has_name"": true, ""has_wcag21"": true, ""has_wcag22"": false, ""input_ok"": true, ""level"": ""A"", ""matched_name_tokens"": ""conformance|label|level|name"", ""scope_ok"": false}",11892,876,303
EXT_E025,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,nist_revision_change,True,"{""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}",6139,908,202
EXT_E025,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,nist_revision_change,True,"{""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}",5437,908,202
EXT_E025,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,nist_revision_change,True,"{""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}",7235,908,202
EXT_E025,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,risk_management_text=updated_context_setting,Updates text and context setting for risk management.,nist_revision_change,True,"{""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}",8175,908,202
EXT_E025,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,risk_management_text=updated_context_setting,Updates text and context setting for risk management,nist_revision_change,True,"{""expected_tokens"": ""context|management|risk|setting|text|update"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""context|management|risk|setting|text|update"", ""required_count"": 6}",8499,908,202
EXT_E026,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,continuous_evaluation_metrics=recommended_added,The NIST SP 800-63-4 Revision 4 final release (July 2025) introduces recommended continuous evaluation metrics as a substantial content change.,nist_revision_change,True,"{""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}",7846,902,227
EXT_E026,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,continuous_evaluation_metrics=recommended_added,"NIST SP 800-63-4 Revision 4 (final, July 2025) adds recommended continuous evaluation metrics.",nist_revision_change,True,"{""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}",6689,902,221
EXT_E026,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics,nist_revision_change,True,"{""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}",5664,902,182
EXT_E026,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics.,nist_revision_change,True,"{""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}",5998,902,196
EXT_E026,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,continuous_evaluation_metrics=recommended_added,Adds recommended continuous evaluation metrics,nist_revision_change,True,"{""expected_tokens"": ""continuous|evaluation|metrics|recommend"", ""family"": ""nist_revision_change"", ""matched_count"": 4, ""matched_tokens"": ""continuous|evaluation|metrics|recommend"", ""required_count"": 4}",6857,902,217
EXT_E027,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,fraud_requirements=expanded_identity_proofing,Expands fraud requirements and recommendations for identity proofing processes.,nist_revision_change,True,"{""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}",8222,920,235
EXT_E027,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,fraud_requirements=expanded_identity_proofing,Expands fraud requirements and recommendations for identity proofing processes,nist_revision_change,True,"{""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}",7531,920,234
EXT_E027,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,fraud_requirements=expanded_identity_proofing,Expands fraud requirements and recommendations for identity proofing processes.,nist_revision_change,True,"{""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}",7346,920,234
EXT_E027,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,fraud_requirements=expanded_identity_proofing,The NIST SP 800-63-4 fraud requirements and recommendations for identity proofing processes were expanded in the July 2025 final release.,nist_revision_change,True,"{""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}",7603,920,236
EXT_E027,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,fraud_requirements=expanded_identity_proofing,The NIST SP 800-63-4 fraud requirements and recommendations for identity proofing processes are expanded as of the July 2025 final release.,nist_revision_change,True,"{""expected_tokens"": ""expand|fraud|identity|proofing|requirement"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""expand|fraud|identity|proofing|requirement"", ""required_count"": 5}",7236,920,237
EXT_E028,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,identity_proofing_controls=restructured_roles_and_types,"The NIST SP 800-63-4 identity_proofing_roles_types underwent a revision change status in July 2025, resulting in a restructured definition of identity proofing controls to better define roles and types.",nist_revision_change,True,"{""expected_tokens"": ""control|identity|proofing|restructure|role|type"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""control|identity|proofing|restructure|role|type"", ""required_count"": 6}",9091,934,254
EXT_E028,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,identity_proofing_controls=restructured_roles_and_types,The identity proofing controls are restructured to better define roles and types of identity proofing as per the July 2025 final release of NIST SP 800-63-4 Revision 4.,nist_revision_change,True,"{""expected_tokens"": ""control|identity|proofing|restructure|role|type"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""control|identity|proofing|restructure|role|type"", ""required_count"": 6}",8119,934,251
EXT_E028,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,identity_proofing_controls=restructured_roles_and_types,"The NIST SP 800-63-4 identity_proofing_roles_types underwent a revision change status where the controls were restructured to better define roles and types of identity proofing, effective upon the July 2025 final release.",nist_revision_change,True,"{""expected_tokens"": ""control|identity|proofing|restructure|role|type"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""control|identity|proofing|restructure|role|type"", ""required_count"": 6}",7968,934,257
EXT_E028,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,identity_proofing_controls=restructured_roles_and_types,Restructures the identity proofing controls to better define roles and types of identity proofing.,nist_revision_change,True,"{""expected_tokens"": ""control|identity|proofing|restructure|role|type"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""control|identity|proofing|restructure|role|type"", ""required_count"": 6}",7260,934,224
EXT_E028,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,identity_proofing_controls=restructured_roles_and_types,Restructures the identity proofing controls to better define roles and types of identity proofing.,nist_revision_change,True,"{""expected_tokens"": ""control|identity|proofing|restructure|role|type"", ""family"": ""nist_revision_change"", ""matched_count"": 6, ""matched_tokens"": ""control|identity|proofing|restructure|role|type"", ""required_count"": 6}",7133,934,224
EXT_E029,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,controls_added=injection_attacks_and_forged_media,Adds controls for addressing injection attacks and forged media,nist_revision_change,True,"{""expected_tokens"": ""attack|control|forged|injection|media"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""attack|control|forged|injection|media"", ""required_count"": 5}",6976,922,184
EXT_E029,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,controls_added=injection_attacks_and_forged_media,Adds controls for addressing injection attacks and forged media.,nist_revision_change,True,"{""expected_tokens"": ""attack|control|forged|injection|media"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""attack|control|forged|injection|media"", ""required_count"": 5}",6821,922,208
EXT_E029,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,controls_added=injection_attacks_and_forged_media,Adds controls for addressing injection attacks and forged media,nist_revision_change,True,"{""expected_tokens"": ""attack|control|forged|injection|media"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""attack|control|forged|injection|media"", ""required_count"": 5}",5988,922,184
EXT_E029,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,controls_added=injection_attacks_and_forged_media,Adds controls for addressing injection attacks and forged media.,nist_revision_change,True,"{""expected_tokens"": ""attack|control|forged|injection|media"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""attack|control|forged|injection|media"", ""required_count"": 5}",6605,922,208
EXT_E029,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,controls_added=injection_attacks_and_forged_media,exception_effect equals Adds controls for addressing injection attacks and forged media,nist_revision_change,True,"{""expected_tokens"": ""attack|control|forged|injection|media"", ""family"": ""nist_revision_change"", ""matched_count"": 5, ""matched_tokens"": ""attack|control|forged|injection|media"", ""required_count"": 5}",8831,922,289
EXT_E030,GENERAL_RULE_EXCEPTION,1,20260820,GENERATED,True,False,False,False,syncable_authenticators=integrated,Integrates syncable authenticators,nist_revision_change,True,"{""expected_tokens"": ""authenticator|integrat|syncable"", ""family"": ""nist_revision_change"", ""matched_count"": 3, ""matched_tokens"": ""authenticator|integrat|syncable"", ""required_count"": 3}",8027,910,226
EXT_E030,GENERAL_RULE_EXCEPTION,2,20260821,GENERATED,True,False,False,False,syncable_authenticators=integrated,Integrates syncable authenticators,nist_revision_change,True,"{""expected_tokens"": ""authenticator|integrat|syncable"", ""family"": ""nist_revision_change"", ""matched_count"": 3, ""matched_tokens"": ""authenticator|integrat|syncable"", ""required_count"": 3}",7471,910,227
EXT_E030,GENERAL_RULE_EXCEPTION,3,20260822,GENERATED,True,False,False,False,syncable_authenticators=integrated,Integrates syncable authenticators,nist_revision_change,True,"{""expected_tokens"": ""authenticator|integrat|syncable"", ""family"": ""nist_revision_change"", ""matched_count"": 3, ""matched_tokens"": ""authenticator|integrat|syncable"", ""required_count"": 3}",6023,910,187
EXT_E030,GENERAL_RULE_EXCEPTION,4,20260823,GENERATED,True,False,False,False,syncable_authenticators=integrated,Integrates syncable authenticators,nist_revision_change,True,"{""expected_tokens"": ""authenticator|integrat|syncable"", ""family"": ""nist_revision_change"", ""matched_count"": 3, ""matched_tokens"": ""authenticator|integrat|syncable"", ""required_count"": 3}",7360,910,230
EXT_E030,GENERAL_RULE_EXCEPTION,5,20260824,GENERATED,True,False,False,False,syncable_authenticators=integrated,Integrates syncable authenticators,nist_revision_change,True,"{""expected_tokens"": ""authenticator|integrat|syncable"", ""family"": ""nist_revision_change"", ""matched_count"": 3, ""matched_tokens"": ""authenticator|integrat|syncable"", ""required_count"": 3}",7338,910,223
